Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Audi;A6;2015;2600000;https://auto.drom.ru/moscow/audi/a6/945726517.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;190 л.с., налог;робот;передний;101 785 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;Q7;2015;4690000;https://auto.drom.ru/moscow/audi/q7/144817242.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;48 191 км;левый;2 поколение;черный;;;;;
Audi;A5;2015;1870000;https://auto.drom.ru/moscow/audi/a5/54066054.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;230 л.с., налог;робот;4WD;178 100 км;левый;1 поколение, рестайлинг;черный;лифтбек;2.0 TFSI quattro S tronic Sport;;;
Audi;A4;2015;2100000;https://auto.drom.ru/volgograd/audi/a4/53770095.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.0 л;190 л.с., налог;робот;передний;102 563 км;левый;5 поколение;белый;седан;;;;
Audi;A6;2015;2425700;https://auto.drom.ru/moscow/audi/a6/463519267.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.8 л;220 л.с., налог;робот;4WD;122 739 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;Q3;2015;2000000;https://auto.drom.ru/moscow/audi/q3/257730459.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;180 л.с., налог;робот;4WD;103 077 км;левый;1 поколение, рестайлинг;красный;;;;;
Audi;A1;2015;1199000;https://auto.drom.ru/moscow/audi/a1/585266858.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.4 л;125 л.с., налог;робот;передний;210 000 км;левый;1 поколение, рестайлинг;;хэтчбек 5 дв.;;;;
Audi;Q5;2015;2330000;https://auto.drom.ru/spb/audi/q5/588047572.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;225 л.с., налог;АКПП;4WD;153 522 км;левый;1 поколение, рестайлинг;синий;;;;;
Audi;Q5;2015;2529000;https://auto.drom.ru/spb/audi/q5/765430825.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;225 л.с., налог;АКПП;4WD;117 000 км;левый;1 поколение, рестайлинг;белый;;;;;
Audi;A3;2015;1604000;https://auto.drom.ru/moscow/audi/a3/661967034.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.4 л;125 л.с., налог;робот;передний;75 949 км;левый;3 поколение;черный;седан;;;;
Audi;A3;2015;1694000;https://auto.drom.ru/voronezh/audi/a3/416259700.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 1.4 л;125 л.с., налог;робот;передний;78 665 км;левый;3 поколение;коричневый;седан;;;;
Audi;A6;2015;1667444;https://auto.drom.ru/kazan/audi/a6/53369761.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.8 л;190 л.с., налог;робот;передний;197 219 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;A6;2015;2100000;https://auto.drom.ru/bryansk/audi/a6/52854731.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;бензин, 1.8 л;190 л.с., налог;робот;передний;250 000 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;Q3;2015;2260000;https://auto.drom.ru/moscow/audi/q3/52509532.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;180 л.с., налог;робот;4WD;103 900 км;левый;1 поколение, рестайлинг;серый;;;;;
Audi;Q3;2015;2079000;https://auto.drom.ru/voronezh/audi/q3/345346414.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.0 л;180 л.с., налог;робот;4WD;95 503 км;левый;1 поколение, рестайлинг;белый;;;;;
Audi;Q5;2015;2800000;https://auto.drom.ru/bryansk/audi/q5/824007157.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;бензин, 2.0 л;225 л.с., налог;АКПП;4WD;130 500 км;левый;1 поколение, рестайлинг;серый;;2.0 TFSI quattro tiptronic Sport;;;
Audi;A4;2015;2174650;https://auto.drom.ru/kazan/audi/a4/688419123.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;225 л.с., налог;робот;4WD;159 900 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;Q3;2015;2098900;https://auto.drom.ru/moscow/audi/q3/858727840.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;180 л.с., налог;робот;4WD;120 000 км;левый;1 поколение, рестайлинг;голубой;;;;;
Audi;A3;2015;1489000;https://auto.drom.ru/moscow/audi/a3/53746101.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.4 л;125 л.с., налог;робот;передний;132 318 км;левый;3 поколение;красный;седан;;;;
Audi;A7;2015;3435000;https://auto.drom.ru/moscow/audi/a7/882109591.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;робот;4WD;89 705 км;левый;1 поколение, рестайлинг;синий;;;;;
Audi;Q5;2015;2319000;https://auto.drom.ru/spb/audi/q5/53746090.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;177 л.с., налог;робот;4WD;103 232 км;левый;1 поколение, рестайлинг;белый;;;;;
Audi;Q3;2015;2065000;https://auto.drom.ru/ulyanovsk/audi/q3/468176089.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 2.0 л;180 л.с., налог;робот;4WD;119 000 км;левый;1 поколение, рестайлинг;белый;;;;;
Audi;Q3;2015;2400000;https://auto.drom.ru/moscow/audi/q3/237161041.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;180 л.с., налог;робот;4WD;80 000 км;левый;1 поколение, рестайлинг;золотистый;;2.0 TFSI quattro S tronic Sport;;;
Audi;A3;2015;1934000;https://auto.drom.ru/balashiha/audi/a3/54022009.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 1.8 л;180 л.с., налог;робот;4WD;143 625 км;левый;3 поколение;синий;седан;;;;
Audi;A3;2015;1799000;https://auto.drom.ru/ulyanovsk/audi/a3/52464071.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 1.8 л;180 л.с., налог;робот;4WD;49 000 км;правый;3 поколение;белый;седан;1.8 TFSI Quattro S Line Package;;;
Audi;Q3;2015;2079000;https://auto.drom.ru/kolomna/audi/q3/799361100.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Коломне;бензин, 2.0 л;180 л.с., налог;робот;4WD;109 000 км;левый;1 поколение, рестайлинг;черный;;;;;
Audi;TT;2015;3287000;https://auto.drom.ru/moscow/audi/tt/244200738.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;230 л.с., налог;автомат;4WD;64 027 км;левый;;красный;купе;;;;
Audi;A6;2015;2430000;https://auto.drom.ru/moscow/audi/a6/931155992.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;190 л.с., налог;робот;передний;130 372 км;левый;4 поколение, рестайлинг;серый;седан;;;;
Audi;A8;2015;2635000;https://auto.drom.ru/moscow/audi/a8/53727249.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;3.0 л;;автомат;;158 506 км;левый;3 поколение, рестайлинг;черный;;;;;
Audi;A6;2015;1882000;https://auto.drom.ru/moscow/audi/a6/53324152.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;190 л.с., налог;робот;передний;240 000 км;левый;4 поколение, рестайлинг;серый;седан;;;;
Audi;A4 allroad quattro;2015;1985000;https://auto.drom.ru/spb/audi/a4_allroad_quattro/53322807.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;225 л.с., налог;робот;4WD;140 692 км;левый;1 поколение, рестайлинг;синий;;;;;
Audi;A5;2015;2180000;https://auto.drom.ru/kazan/audi/a5/326503575.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;225 л.с., налог;робот;4WD;105 500 км;левый;1 поколение, рестайлинг;белый;купе;;;;
Audi;Q5;2015;2171640;https://auto.drom.ru/minsk/audi/q5/54003389.html;;;;;Минске;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;87 000 км;левый;1 поколение, рестайлинг;белый;;3.0 TFSI quattro tiptronic;;;
Audi;A6;2015;1775000;https://auto.drom.ru/kazan/audi/a6/807551975.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.8 л;190 л.с., налог;робот;передний;214 929 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;A7;2015;2597000;https://auto.drom.ru/moscow/audi/a7/522248974.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;робот;4WD;218 000 км;левый;1 поколение, рестайлинг;серый;;;;;
Audi;A4;2015;2255000;https://auto.drom.ru/moscow/audi/a4/53997199.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.4 л;150 л.с., налог;робот;передний;58 500 км;левый;5 поколение;коричневый;седан;;;;
Audi;RS3;2015;3900000;https://auto.drom.ru/spb/audi/rs3/53695335.html;Объем двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.2 л;367 л.с., налог;автомат;4WD;90 000 км;левый;;красный;хэтчбек 5 дв.;;;;
Audi;A4 allroad quattro;2015;2365000;https://auto.drom.ru/moscow/audi/a4_allroad_quattro/852506179.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;225 л.с., налог;робот;4WD;141 150 км;левый;1 поколение, рестайлинг;черный;;;;;
Audi;A7;2015;2490455;https://auto.drom.ru/minsk/audi/a7/52842348.html;;;;;Минске;бензин, 2.8 л;220 л.с., налог;робот;4WD;87 000 км;левый;1 поколение, рестайлинг;черный;;;;;
Audi;Q7;2015;3091121;https://auto.drom.ru/minsk/audi/q7/52836474.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;245 000 км;левый;2 поколение;серый;;;;;
Audi;Q5;2015;2269000;https://auto.drom.ru/spb/audi/q5/658525398.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;225 л.с., налог;АКПП;4WD;119 450 км;левый;1 поколение, рестайлинг;коричневый;;;;;
Audi;A6;2015;1850000;https://auto.drom.ru/belgorod/audi/a6/53985423.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;бензин, 1.8 л;190 л.с., налог;робот;передний;218 000 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;Q3;2015;2338000;https://auto.drom.ru/moscow/audi/q3/947223853.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;180 л.с., налог;робот;4WD;54 426 км;левый;1 поколение, рестайлинг;коричневый;;;;;
Audi;A5;2015;2550000;https://auto.drom.ru/moscow/audi/a5/53989009.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;230 л.с., налог;робот;4WD;109 000 км;левый;1 поколение, рестайлинг;черный;купе;2.0 TFSI quattro S Tronic Sport;;;
Audi;A4;2015;1550000;https://auto.drom.ru/belgorod/audi/a4/53985682.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;бензин, 1.8 л;170 л.с., налог;вариатор;передний;113 000 км;левый;4 поколение, рестайлинг;черный;седан;1.8 TFSI Multitronic Sport;;;
Audi;Q7;2015;3690000;https://auto.drom.ru/tver/audi/q7/53983038.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;212 165 км;левый;2 поколение;черный;;;;;
Audi;TT;2015;2990000;https://auto.drom.ru/moscow/audi/tt/53287355.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;230 л.с., налог;робот;4WD;96 500 км;левый;3 поколение;серый;хэтчбек 3 дв.;2.0 TFSI quattro S tronic;;;
Audi;Q5;2015;1877333;https://auto.drom.ru/spb/audi/q5/52757384.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;177 л.с., налог;робот;4WD;132 867 км;левый;1 поколение, рестайлинг;белый;;;;;
Audi;A4;2015;1990000;https://auto.drom.ru/dzerzhinsk/audi/a4/795663073.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Дзержинске;бензин, 1.8 л;170 л.с., налог;вариатор;передний;132 000 км;левый;4 поколение, рестайлинг;черный;седан;1.8 TFSI Multitronic Ambition;;;
Audi;A4;2015;1590000;https://auto.drom.ru/moscow/audi/a4/568197414.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;170 л.с., налог;вариатор;передний;181 000 км;левый;4 поколение, рестайлинг;синий;седан;1.8 TFSI Multitronic Comfort;;;
Audi;Q5;2015;2350000;https://auto.drom.ru/spb/audi/q5/53270284.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;225 л.с., налог;АКПП;4WD;158 300 км;левый;1 поколение, рестайлинг;белый;;;;;
Audi;A6 allroad quattro;2015;2549000;https://auto.drom.ru/moscow/audi/a6_allroad_quattro/53116860.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;245 л.с., налог;робот;4WD;44 042 км;левый;3 поколение, рестайлинг;черный;;;;;
Audi;A5;2015;2250000;https://auto.drom.ru/kazan/audi/a5/928328556.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;225 л.с., налог;робот;4WD;105 000 км;левый;1 поколение, рестайлинг;белый;купе;2.0 TFSI quattro S Tronic Sport;;;
Audi;Q3;2015;1843584;https://auto.drom.ru/minsk/audi/q3/53910366.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 2.0 л;180 л.с., налог;робот;4WD;147 000 км;левый;1 поколение, рестайлинг;черный;;2.0 TFSI quattro S tronic Comfort;;;
Audi;A7;2015;3050000;https://auto.drom.ru/moscow/audi/a7/52160042.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;робот;4WD;140 000 км;левый;1 поколение, рестайлинг;белый;;3.0 TFSI quattro S tronic Sline;;;
Audi;Q5;2015;2400000;https://auto.drom.ru/mytishchi/audi/q5/53610560.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Мытищах;бензин, 2.0 л;225 л.с., налог;АКПП;4WD;90 000 км;левый;1 поколение, рестайлинг;белый;;2.0 TFSI quattro tiptronic Sport;;;
Audi;A6 allroad quattro;2015;2550000;https://auto.drom.ru/moscow/audi/a6_allroad_quattro/361417930.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;245 л.с., налог;робот;4WD;218 675 км;левый;3 поколение, рестайлинг;белый;;;;;
Audi;A8;2015;2200000;https://auto.drom.ru/moscow/audi/a8/336648006.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;310 л.с., налог;АКПП;4WD;238 000 км;левый;3 поколение, рестайлинг;черный;;;;;
Audi;Q5;2015;2250000;https://auto.drom.ru/ramenskoe/audi/q5/51247796.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Раменском;дизель, 3.0 л;245 л.с., налог;робот;4WD;153 267 км;левый;1 поколение, рестайлинг;серый;;;;;
Audi;A6;2015;2229000;https://auto.drom.ru/spb/audi/a6/626724910.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;190 л.с., налог;робот;передний;112 295 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;A4;2015;1650000;https://auto.drom.ru/moscow/audi/a4/53650455.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;170 л.с., налог;вариатор;передний;136 000 км;левый;4 поколение, рестайлинг;белый;седан;;;;
Audi;A1;2015;1336000;https://auto.drom.ru/spb/audi/a1/495741756.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.4 л;125 л.с., налог;робот;передний;78 291 км;левый;1 поколение, рестайлинг;белый;хэтчбек 3 дв.;;;;
Audi;A5;2015;1900000;https://auto.drom.ru/serpuhov/audi/a5/263311797.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Серпухове;бензин, 1.8 л;170 л.с., налог;вариатор;передний;113 000 км;левый;1 поколение, рестайлинг;серый;лифтбек;1.8 TFSI Multitronic Sport;;;
Audi;Q7;2015;3501000;https://auto.drom.ru/moscow/audi/q7/616134304.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;199 500 км;левый;2 поколение;черный;;3.0 45 TDI quattro tiptronic;;;
Audi;Q7;2015;4095000;https://auto.drom.ru/moscow/audi/q7/375082568.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;129 357 км;левый;2 поколение;бежевый;;;;;
Audi;A6;2015;2100000;https://auto.drom.ru/moscow/audi/a6/322598148.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;190 л.с., налог;робот;передний;149 783 км;левый;4 поколение, рестайлинг;белый;седан;;;;
Audi;A5;2015;2650000;https://auto.drom.ru/spb/audi/a5/620923416.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;225 л.с., налог;робот;4WD;93 972 км;левый;1 поколение, рестайлинг;синий;лифтбек;;;;
Audi;A4;2015;1600000;https://auto.drom.ru/moscow/audi/a4/53630781.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;170 л.с., налог;вариатор;передний;66 000 км;левый;4 поколение, рестайлинг;коричневый;седан;;;;
Audi;Q7;2015;3394000;https://auto.drom.ru/himki/audi/q7/195415463.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;208 549 км;левый;2 поколение;белый;;;;;
Audi;A6;2015;3250000;https://auto.drom.ru/moscow/audi/a6/53631449.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;245 л.с., налог;робот;4WD;159 000 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Audi;A5;2015;2450000;https://auto.drom.ru/voronezh/audi/a5/202652621.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.0 л;230 л.с., налог;робот;4WD;79 000 км;левый;1 поколение, рестайлинг;серый;купе;2.0 TFSI quattro S Tronic;;;
